,index,ReceiptId,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
1459,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1460,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1461,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1462,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1463,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1464,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1465,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1466,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1467,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1468,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1469,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1470,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1471,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1472,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1473,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1474,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1475,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1476,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1477,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1478,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1479,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1480,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1481,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1482,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1483,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1484,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1485,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1486,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1487,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1488,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1489,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1490,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1491,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1492,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1493,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1494,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1495,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1496,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1497,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1498,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1499,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1500,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1501,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1502,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1503,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1504,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1505,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1506,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1507,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1508,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1509,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1510,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1511,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1512,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1513,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1514,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1515,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1516,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1517,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1518,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1519,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1520,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1521,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1522,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1523,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1524,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1525,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1526,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1527,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1528,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1529,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1530,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1531,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
1532,314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16 03:25:44,2021-01-16 03:25:44,2021-01-16 03:31:55,2021-01-16 03:32:05,2021-01-16 03:31:55,1658.3,2021-01-15 00:00:00,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
